check_catalog_plugin_id|plugin_name|check_catalog_id|plugin_type_cd|check_param_id|field_name
33|FIELDNAME|32|CONST|0|BypassIndicator
34|KEY|32|VALUE|264|<RECORD IDENTIFIER>
38|STACK/PIPE ID|65|VALUE|699|<RECORD IDENTIFIER>
40|FIELDNAME|4|CONST|0|CrossAreaStackExit
41|KEY|4|VALUE|264|<RECORD IDENTIFIER>
42|VALUE|4|VALUE|264|CROSS_AREA_EXIT
43|MINVALUE|4|CONST|0|5
44|MAXVALUE|4|CONST|0|1700
45|FIELDNAME|3|CONST|0|CrossAreaFlow
46|KEY|3|VALUE|264|<RECORD IDENTIFIER>
47|VALUE|3|VALUE|264|CROSS_AREA_FLOW
48|MINVALUE|3|CONST|0|5
49|MAXVALUE|3|CONST|0|1700
52|FIELDNAME|61|CONST|0|GroundElevation
53|KEY|61|VALUE|264|<RECORD IDENTIFIER>
54|VALUE|61|VALUE|264|GRD_ELEVATION
55|MINVALUE|61|CONST||-100
56|MAXVALUE|61|CONST||15000
58|FIELDNAME|7|CONST|0|MaterialCode
59|KEY|7|VALUE|264|<RECORD IDENTIFIER>
60|VALUE|7|VALUE|264|MATERIAL_CD
61|DATEFIELD2|33|CONST|0|EndDate
62|DATEFIELD1|33|CONST|0|BeginDate
63|KEY|33|VALUE|264|<RECORD IDENTIFIER>
67|DATE|8|VALUE|264|BEGIN_DATE
68|FIELDNAME|8|CONST|0|BeginDate
69|FIELDNAME|6|CONST|0|ShapeCode
70|KEY|6|VALUE|264|<RECORD IDENTIFIER>
71|VALUE|6|VALUE|264|SHAPE_CD
72|FIELDNAME|5|CONST|0|StackHeight
73|KEY|5|VALUE|264|<RECORD IDENTIFIER>
74|VALUE|5|VALUE|264|STACK_HEIGHT
78|MINVALUE|5|CONST||20
79|MAXVALUE|5|CONST||1600
80|STACK PIPE ID|62|VALUE|699|STACK_NAME
83|PROGRAM|50|VALUE|307|PRG_CD
122|FIELDNAME|16|CONST|0|MonitoringMethodCode
123|KEY|16|VALUE|290|<RECORD IDENTIFIER>
124|VALUE|16|VALUE|290|METHOD_CD
125|FIELDNAME|13|CONST|0|ParameterCode
126|KEY|13|VALUE|290|<RECORD IDENTIFIER>
127|VALUE|13|VALUE|290|PARAMETER_CD
140|FIELDNAME|14|CONST|0|SubstituteDataCode
141|KEY|14|VALUE|290|<RECORD IDENTIFIER>
142|VALUE|14|VALUE|290|SUB_DATA_CD
146|PARAMETER|72|VALUE|290|PARAMETER_CD
151|KEY|12|VALUE|699|<RECORD IDENTIFIER>
152|VALUE|45|VALUE|258|SYSTEM_IDENTIFIER
153|FIELDNAME|45|CONST||MonitoringSystemID
154|KEY|45|VALUE|258|<RECORD IDENTIFIER>
155|KEY|8|VALUE|264|<RECORD IDENTIFIER>
177|KEY|94|VALUE|326|<RECORD IDENTIFIER>
211|KEY|102|VALUE|258|<RECORD IDENTIFIER>
222|FIELDNAME|46|CONST||SystemDesignationCode
223|KEY|46|VALUE|258|<RECORD IDENTIFIER>
224|VALUE|46|VALUE|258|SYS_DESIGNATION_CD
235|FIELDNAME|51|CONST||SystemTypeCode
236|KEY|51|VALUE|258|<RECORD IDENTIFIER>
237|VALUE|51|VALUE|258|SYS_TYPE_CD
243|SYSTEM TYPE CODE|103|VALUE|258|SYS_TYPE_CD
248|KEY|107|VALUE|258|<RECORD IDENTIFIER>
249|SYSTEM TYPE|108|VALUE|258|SYS_TYPE_CD
257|FUEL CODE|112|VALUE|258|FUEL_CD
259|SYSTEM TYPE|113|VALUE|258|SYS_TYPE_CD
264|FIELDNAME|116|CONST|0|BypassApproachCode
265|KEY|116|VALUE|290|<RECORD IDENTIFIER>
266|VALUE|116|VALUE|290|BYPASS_APPROACH_CD
267|SYSTEM TYPE|114|VALUE|258|SYS_TYPE_CD
268|SYSTEM TYPE|118|VALUE|258|SYS_TYPE_CD
271|SYSTEM TYPE|119|VALUE|258|SYS_TYPE_CD
309|FIELDNAME|128|CONST|0|ComponentID
310|KEY|128|VALUE|492|<RECORD IDENTIFIER>
311|ID|128|VALUE|492|COMPONENT_IDENTIFIER
320|FIELDNAME|133|CONST|0|Manufacturer
321|KEY|133|VALUE|492|<RECORD IDENTIFIER>
325|FIELDNAME|134|CONST|0|ComponentTypeCode
326|KEY|134|VALUE|492|<RECORD IDENTIFIER>
327|VALUE|134|VALUE|492|COMPONENT_TYPE_CD
331|VALUE|135|VALUE|492|ACQ_CD
332|FIELDNAME|135|CONST|0|SampleAcquisitionMethodCode
333|KEY|135|VALUE|492|<RECORD IDENTIFIER>
334|VALUE|136|VALUE|492|BASIS_CD
335|FIELDNAME|136|CONST|0|BasisCode
336|KEY|136|VALUE|492|<RECORD IDENTIFIER>
340|FIELDNAME|142|CONST|0|AnalyzerRangeCode
341|KEY|142|VALUE|513|<RECORD IDENTIFIER>
342|VALUE|142|VALUE|513|ANALYZER_RANGE_CD
393|KEY|112|VALUE|258|<RECORD IDENTIFIER>
394|KEY|103|VALUE|258|<RECORD IDENTIFIER>
395|SYSTEM TYPE|149|VALUE|258|SYS_TYPE_CD
398|SYSTEM TYPE|102|VALUE|258|SYS_TYPE_CD
410|KEY|108|VALUE|258|<RECORD IDENTIFIER>
412|SYSTEM TYPE|154|VALUE|258|SYS_TYPE_CD
426|KEY|109|VALUE|258|<RECORD IDENTIFIER>
436|COMPONENT TYPE|163|VALUE|492|COMPONENT_TYPE_CD
437|KEY|118|VALUE|258|<RECORD IDENTIFIER>
438|KEY|114|VALUE|258|<RECORD IDENTIFIER>
443|FIELDNAME|165|CONST||FormulaID
444|KEY|165|VALUE|349|<RECORD IDENTIFIER>
445|FIELDNAME|166|CONST||ParameterCode
446|KEY|166|VALUE|349|<RECORD IDENTIFIER>
447|FIELDNAME|167|CONST||FormulaCode
448|KEY|167|VALUE|349|<RECORD IDENTIFIER>
449|KEY|153|VALUE|492|<RECORD IDENTIFIER>
456|KEY|169|VALUE|349|<RECORD IDENTIFIER>
485|KEY|149|VALUE|480|<RECORD IDENTIFIER>
486|COMPONENT TYPE|149|VALUE|480|COMPONENT_TYPE_CD
490|CODE|180|VALUE|349|EQUATION_CD
493|CODE|182|VALUE|349|EQUATION_CD
494|KEY|182|VALUE|349|<RECORD IDENTIFIER>
495|PARAMETER|183|VALUE|349|PARAMETER_CD
496|CODE|183|VALUE|349|EQUATION_CD
497|METHOD|183|VALUE|1021|
506|FORMULA ID|186|VALUE|349|FORMULA_IDENTIFIER
507|FIELDNAME|187|CONST||MPCValue
508|KEY|187|VALUE|584|<RECORD IDENTIFIER>
509|FIELDNAME|188|CONST||MECValue
510|KEY|188|VALUE|584|<RECORD IDENTIFIER>
511|FIELDNAME|189|CONST||MPFValue
512|KEY|189|VALUE|584|<RECORD IDENTIFIER>
514|KEY|190|VALUE|584|<RECORD IDENTIFIER>
517|FIELDNAME|192|CONST||SpanValue
518|KEY|192|VALUE|584|<RECORD IDENTIFIER>
522|KEY|193|VALUE|584|<RECORD IDENTIFIER>
553|FIELDNAME|201|CONST||FlowSpanValue
554|KEY|201|VALUE|584|<RECORD IDENTIFIER>
555|FIELDNAME|202|CONST||FlowFullScaleRange
556|KEY|202|VALUE|584|<RECORD IDENTIFIER>
557|VALUE|203|VALUE|584|SPAN_SCALE_CD
558|FIELDNAME|203|CONST||SpanScaleCode
559|KEY|203|VALUE|584|<RECORD IDENTIFIER>
563|VALUE|205|VALUE|584|COMPONENT_TYPE_CD
565|KEY|205|VALUE|584|<RECORD IDENTIFIER>
566|VALUE|206|VALUE|584|SPAN_UOM_CD
567|FIELDNAME|206|CONST||UnitsOfMeasure
568|KEY|206|VALUE|584|<RECORD IDENTIFIER>
569|KEY|38|VALUE|290|<RECORD IDENTIFIER>
574|KEY|137|VALUE|290|<RECORD IDENTIFIER>
577|KEY|52|VALUE|290|<RECORD IDENTIFIER>
578|PARAMETERS|52|VALUE|629|
609|KEY|224|VALUE|584|<RECORD IDENTIFIER>
610|KEY|225|VALUE|584|<RECORD IDENTIFIER>
624|FIELDNAME|238|CONST||ParameterCode
625|KEY|238|VALUE|326|<RECORD IDENTIFIER>
626|VALUE|238|VALUE|326|PARAMETER_CD
627|VALUE|239|VALUE|326|OPERATING_CONDITION_CD
628|FIELDNAME|239|CONST||OperatingConditionCode
629|KEY|239|VALUE|326|<RECORD IDENTIFIER>
631|FIELDNAME|240|CONST||DefaultValue
632|KEY|240|VALUE|326|<RECORD IDENTIFIER>
633|VALUE|241|VALUE|326|DEFAULT_UOM_CD
634|FIELDNAME|241|CONST||UnitsofMeasure
635|KEY|241|VALUE|326|<RECORD IDENTIFIER>
636|VALUE|242|VALUE|326|DEFAULT_PURPOSE_CD
637|FIELDNAME|242|CONST||DefaultPurposeCode
638|KEY|242|VALUE|326|<RECORD IDENTIFIER>
639|FIELDNAME|243|CONST||DefaultSourceCode
640|KEY|243|VALUE|326|<RECORD IDENTIFIER>
641|VALUE|243|VALUE|326|DEFAULT_SOURCE_CD
642|FIELDNAME|244|CONST||FuelCode
643|KEY|244|VALUE|326|<RECORD IDENTIFIER>
644|VALUE|244|VALUE|326|FUEL_CD
653|KEY|249|VALUE|326|<RECORD IDENTIFIER>
655|FIELDNAME|251|CONST||
656|METHOD PARAMETER|251|VALUE||
657|METHOD METHOD|251|VALUE||
658|PARAMETER|251|VALUE|326|PARAMETER_CD
662|KEY|253|VALUE|326|<RECORD IDENTIFIER>
682|KEY|267|VALUE|326|<RECORD IDENTIFIER>
684|PARAMETER|268|VALUE|326|PARAMETER_CD
685|FUEL|268|VALUE|326|FUEL_CD
686|PURPOSE|268|VALUE|326|DEFAULT_PURPOSE_CD
687|KEY|269|VALUE|326|<RECORD IDENTIFIER>
688|DEFAULT PARAMETER|270|VALUE|326|PARAMETER_CD
689|FIELDNAME|274|CONST||MaximumFuelFlowRate
690|KEY|274|VALUE|701|<RECORD IDENTIFIER>
691|FIELDNAME|275|CONST||BeginDate
692|KEY|275|VALUE|701|<RECORD IDENTIFIER>
708|FIELDNAME|280|CONST||MaximumFuelFlowRateCode
709|KEY|280|VALUE|701|<RECORD IDENTIFIER>
710|VALUE|280|VALUE|701|MAX_RATE_SOURCE_CD
714|VALUE|282|VALUE|701|SYS_FUEL_UOM_CD
715|FIELDNAME|282|CONST||UnitsOfMeasure Code
716|KEY|282|VALUE|701|<RECORD IDENTIFIER>
717|KEY|273|VALUE|699|<RECORD IDENTIFIER>
723|FIELDNAME|287|CONST|0|ActiveDate
724|KEY|287|VALUE|699|<RECORD IDENTIFIER>
730|FIELDNAME|9|CONST|0|EndDate
731|DATE|9|VALUE|264|END_DATE
732|DATE|287|VALUE|699|ACTIVE_DATE
733|SYSTEM ID|290|VALUE|701|SYSTEM_IDENTIFIER
735|FIELDNAME|291|CONST|0|RetireDate
736|DATE|291|VALUE|699|RETIRE_DATE
740|DATEFIELD2|292|CONST|0|RetireDate
741|DATEFIELD1|292|CONST|0|ActiveDate
742|KEY|292|VALUE|699|<RECORD IDENTIFIER>
744|DATEFIELD2|127|CONST||EndDate
745|HOURFIELD2|127|CONST||EndHour
746|DATEFIELD1|127|CONST||BeginDate
747|HOURFIELD1|127|CONST||BeginHour
748|KEY|127|VALUE|480|<RECORD IDENTIFIER>
751|DATEFIELD2|148|CONST|0|EndDate
752|HOURFIELD2|148|CONST|0|EndHour
753|DATEFIELD1|148|CONST|0|BeginDate
754|HOURFIELD1|148|CONST|0|BeginHour
755|KEY|148|VALUE|513|<RECORD IDENTIFIER>
758|DATEFIELD2|93|CONST||EndDate
759|HOURFIELD2|93|CONST||EndHour
760|DATEFIELD1|93|CONST||BeginDate
761|HOURFIELD1|93|CONST||BeginHour
762|KEY|93|VALUE|326|<RECORD IDENTIFIER>
772|DATEFIELD2|174|CONST||EndDate
773|HOURFIELD2|174|CONST||EndHour
774|DATEFIELD1|174|CONST||BeginDate
775|HOURFIELD1|174|CONST||BeginHour
776|KEY|174|VALUE|349|<RECORD IDENTIFIER>
779|DATEFIELD2|279|CONST||EndDate
780|HOURFIELD2|279|CONST||EndHour
781|DATEFIELD1|279|CONST||BeginDate
782|HOURFIELD1|279|CONST||BeginHour
783|KEY|279|VALUE|701|<RECORD IDENTIFIER>
786|DATEFIELD2|89|CONST|0|EndDate
787|HOURFIELD2|89|CONST|0|EndHour
788|DATEFIELD1|89|CONST|0|BeginDate
789|HOURFIELD1|89|CONST|0|BeginHour
790|KEY|89|VALUE|290|<RECORD IDENTIFIER>
793|DATEFIELD2|90|CONST||EndDate
794|HOURFIELD2|90|CONST||EndHour
795|DATEFIELD1|90|CONST||BeginDate
796|HOURFIELD1|90|CONST||BeginHour
797|KEY|90|VALUE|258|<RECORD IDENTIFIER>
800|DATEFIELD2|198|CONST||EndDate
801|HOURFIELD2|198|CONST||EndHour
802|DATEFIELD1|198|CONST||BeginDate
803|HOURFIELD1|198|CONST||BeginHour
804|KEY|198|VALUE|584|<RECORD IDENTIFIER>
807|FIELDNAME|19|CONST|0|EndDate
808|DATE|19|VALUE|290|END_DATE
809|FIELDNAME|17|CONST|0|BeginDate
810|DATE|17|VALUE|290|BEGIN_DATE
811|KEY|17|VALUE|290|<RECORD IDENTIFIER>
812|FIELDNAME|91|CONST||EndDate
813|DATE|91|VALUE|258|END_DATE
814|FIELDNAME|75|CONST||BeginDate
815|DATE|75|VALUE|258|BEGIN_DATE
816|KEY|75|VALUE|258|<RECORD IDENTIFIER>
817|FIELDNAME|146|CONST|0|EndDate
818|DATE|146|VALUE|513|END_DATE
819|FIELDNAME|144|CONST|0|BeginDate
820|DATE|144|VALUE|513|BEGIN_DATE
821|KEY|144|VALUE|513|<RECORD IDENTIFIER>
822|FIELDNAME|125|CONST||EndDate
823|DATE|125|VALUE|480|END_DATE
824|FIELDNAME|294|CONST|0|BeginDate
825|KEY|294|VALUE|731|<RECORD IDENTIFIER>
826|DATE|294|VALUE|731|BEGIN_DATE
827|FIELDNAME|123|CONST||BeginDate
828|DATE|123|VALUE|480|BEGIN_DATE
829|KEY|123|VALUE|480|<RECORD IDENTIFIER>
830|FIELDNAME|295|CONST|0|EndDate
831|DATE|295|VALUE|731|END_DATE
832|FIELDNAME|170|CONST||BeginDate
833|DATE|170|VALUE|349|BEGIN_DATE
834|FIELDNAME|172|CONST||END_DATE
835|DATE|172|VALUE|349|END_DATE
836|KEY|170|VALUE|349|<RECORD IDENTIFIER>
837|FIELDNAME|196|CONST||End Date
838|DATE|196|VALUE|584|END_DATE
839|FIELDNAME|194|CONST||Begin Date
840|DATE|194|VALUE|584|BEGIN_DATE
841|KEY|194|VALUE|584|<RECORD IDENTIFIER>
842|FIELDNAME|94|CONST||BeginDate
843|DATE|94|VALUE|326|BEGIN_DATE
844|FIELDNAME|96|CONST||EndDate
845|DATE|96|VALUE|326|END_DATE
846|FIELDNAME|277|CONST||END_DATE
847|DATE|277|VALUE|701|END_DATE
848|DATE|275|VALUE|701|BEGIN_DATE
849|DATEFIELD2|296|CONST|0|EndDate
850|DATEFIELD1|296|CONST|0|StartDate
851|KEY|296|VALUE|731|<RECORD IDENTIFIER>
852|FIELDNAME|20|CONST|0|EndHour
853|HOUR|20|VALUE|290|END_HOUR
854|FIELDNAME|18|CONST|0|BeginHour
855|HOUR|18|VALUE|290|BEGIN_HOUR
856|KEY|18|VALUE|290|<RECORD IDENTIFIER>
857|FIELDNAME|92|CONST||EndHour
858|HOUR|92|VALUE|258|END_HOUR
859|FIELDNAME|86|CONST||BeginHour
860|HOUR|86|VALUE|258|BEGIN_HOUR
861|KEY|86|VALUE|258|<RECORD IDENTIFIER>
862|FIELDNAME|147|CONST|0|EndHour
863|HOUR|147|VALUE|513|END_HOUR
864|FIELDNAME|145|CONST|0|BeginHour
865|HOUR|145|VALUE|513|BEGIN_HOUR
866|KEY|145|VALUE|513|<RECORD IDENTIFIER>
867|FIELDNAME|126|CONST||EndHour
868|HOUR|126|VALUE|480|END_HOUR
869|FIELDNAME|124|CONST||BeginHour
870|HOUR|124|VALUE|480|BEGIN_HOUR
871|KEY|124|VALUE|480|<RECORD IDENTIFIER>
872|FIELDNAME|173|CONST||END_HOUR
873|HOUR|173|VALUE|349|END_HOUR
874|FIELDNAME|171|CONST||BeginHour
875|HOUR|171|VALUE|349|BEGIN_HOUR
876|FIELDNAME|195|CONST||Begin Hour
877|HOUR|195|VALUE|584|BEGIN_HOUR
878|KEY|195|VALUE|584|<RECORD IDENTIFIER>
879|FIELDNAME|197|CONST||End Hour
880|HOUR|197|VALUE|584|END_HOUR
881|FIELDNAME|97|CONST||EndHour
882|HOUR|97|VALUE|326|END_HOUR
883|FIELDNAME|95|CONST||BeginHour
884|KEY|95|VALUE|326|<RECORD IDENTIFIER>
885|HOUR|95|VALUE|326|BEGIN_HOUR
886|FIELDNAME|278|CONST||END_HOUR
887|HOUR|278|VALUE|701|END_HOUR
888|FIELDNAME|276|CONST||BeginHour
889|HOUR|276|VALUE|701|BEGIN_HOUR
890|KEY|276|VALUE|701|<RECORD IDENTIFIER>
892|PARAMETER|16|VALUE|290|PARAMETER_CD
894|FIELDNAME|300|CONST||BeginDate
895|DATE|300|VALUE|364|BEGIN_DATE
896|KEY|300|VALUE|364|<RECORD IDENTIFIER>
897|FIELDNAME|301|CONST||BeginHour
898|KEY|301|VALUE|364|<RECORD IDENTIFIER>
899|HOUR|301|VALUE|364|BEGIN_HOUR
900|FIELDNAME|302|CONST||END_DATE
901|DATE|302|VALUE|364|END_DATE
902|FIELDNAME|303|CONST||END_HOUR
903|HOUR|303|VALUE|364|END_HOUR
904|DATEFIELD2|304|CONST||EndDate
905|HOURFIELD2|304|CONST||EndHour
906|DATEFIELD1|304|CONST||BeginDate
907|HOURFIELD1|304|CONST||BeginHour
908|KEY|304|VALUE|364|<RECORD IDENTIFIER>
911|VALUE|306|VALUE|364|MAX_LOAD_VALUE
912|FIELDNAME|306|CONST||MaxmimumLoadValue
913|KEY|306|VALUE|364|<RECORD IDENTIFIER>
917|COMPONENT TYPE|136|VALUE|492|COMPONENT_TYPE_CD
918|VALUE|307|VALUE|364|UP_OP_BOUNDARY
919|FIELDNAME|307|CONST||UpperOperationBoundary
920|KEY|307|VALUE|364|<RECORD IDENTIFIER>
928|VALUE|309|VALUE|364|NORMAL_LEVEL_CD
929|FIELDNAME|309|CONST||NormalLevelCode
930|KEY|309|VALUE|364|<RECORD IDENTIFIER>
932|MONITOR SYSTEM TYPE|46|VALUE|258|SYS_TYPE_CD
933|VALUE|310|VALUE|364|SECOND_LEVEL_CD
934|FIELDNAME|310|CONST||SecondLevelCode
935|KEY|310|VALUE|364|<RECORD IDENTIFIER>
936|VALUE|311|VALUE|364|MAX_LOAD_UOM_CD
937|FIELDNAME|311|CONST||MaximumLoadUnitsOfMeasure
938|KEY|311|VALUE|364|<RECORD IDENTIFIER>
941|PARAMETER|167|VALUE|349|PARAMETER_CD
949|VALUE|240|VALUE|326|DEFAULT_VALUE
954|KEY|315|VALUE|364|<RECORD IDENTIFIER>
958|VALUE|318|VALUE|333|DEM_GCV
959|FIELDNAME|318|CONST||DemGCV
960|KEY|318|VALUE|333|<RECORD IDENTIFIER>
969|VALUE|319|VALUE|333|DEM_SO2
970|FIELDNAME|319|CONST||DemSO2
971|KEY|319|VALUE|333|<RECORD IDENTIFIER>
972|FIELDNAME|320|CONST||BeginDate
973|DATE|320|VALUE|333|BEGIN_DATE
974|KEY|320|VALUE|333|<RECORD IDENTIFIER>
975|FIELDNAME|321|CONST||EndDate
976|DATE|321|VALUE|333|END_DATE
977|DATEFIELD2|322|CONST||EndDate
978|DATEFIELD1|322|CONST||BeginDate
979|KEY|322|VALUE|333|<RECORD IDENTIFIER>
980|FIELDNAME|323|CONST||FuelCode
981|KEY|323|VALUE|333|<RECORD IDENTIFIER>
982|VALUE|323|VALUE|333|FUEL_CD
986|KEY|327|VALUE|333|<RECORD IDENTIFIER>
987|KEY|328|VALUE|333|<RECORD IDENTIFIER>
1005|FIELDNAME|329|CONST||ParameterCode
1006|KEY|329|VALUE|779|<RECORD IDENTIFIER>
1007|VALUE|329|VALUE|779|CE_PARAM
1008|VALUE|330|VALUE|779|CONTROL_CD
1009|FIELDNAME|330|CONST||ControlCode
1010|KEY|330|VALUE|779|<RECORD IDENTIFIER>
1016|FIELDNAME|333|CONST||InstallDate
1017|DATE|333|VALUE|779|INSTALL_DATE
1018|FIELDNAME|334|CONST||RetireDate
1019|DATE|334|VALUE|779|RETIRE_DATE
1029|DATEFIELD2|337|CONST||RetireDate
1030|DATEFIELD1|337|CONST||InstallDate
1031|KEY|337|VALUE|779|<RECORD IDENTIFIER>
1035|CODE|339|VALUE|779|CONTROL_CD
1037|CONTROL TYPE|341|VALUE|779|CONTROL_CD
1039|CONTROL PARAMETER|342|VALUE|779|CE_PARAM
1040|KEY|342|VALUE|779|<RECORD IDENTIFIER>
1054|KEY|297|VALUE|364|<RECORD IDENTIFIER>
1055|FIELDNAME|297|CONST||LoadAnalysisDate
1056|KEY|326|VALUE|333|<RECORD IDENTIFIER>
1061|KEY|164|VALUE|513|<RECORD IDENTIFIER>
1065|MISSING FORMULAS|154|VALUE|813|
1067|COMPONENT TYPE|154|VALUE|480|COMPONENT_TYPE_CD
1068|BASIS|154|VALUE|480|BASIS_CD
1091|FIELDNAME|353|CONST|0|UnitCapacityMaximumHeatInputCapacity
1092|KEY|353|VALUE|834|<RECORD IDENTIFIER>
1093|FIELDNAME|354|CONST||BeginDate
1094|DATE|354|VALUE|834|BEGIN_DATE
1095|KEY|354|VALUE|834|<RECORD IDENTIFIER>
1096|FIELDNAME|355|CONST|0|EndDate
1097|DATE|355|VALUE|834|END_DATE
1098|DATEFIELD2|356|CONST||EndDate
1099|DATEFIELD1|356|CONST||BeginDate
1100|KEY|356|VALUE|834|<RECORD IDENTIFIER>
1107|UNIT ID|361|VALUE|307|UNITID
1112|UNIT|397|VALUE|699|<RECORD IDENTIFIER>
1128|KEY|26|VALUE|290|<RECORD IDENTIFIER>
1131|KEY|291|VALUE|699|<RECORD IDENTIFIER>
1132|KEY|9|VALUE|264|<RECORD IDENTIFIER>
1133|KEY|295|VALUE|731|<RECORD IDENTIFIER>
1134|KEY|358|VALUE|699|UNITID
1137|KEY|161|VALUE|492|<RECORD IDENTIFIER>
1138|KEY|409|VALUE|699|<RECORD IDENTIFIER>
1139|KEY|410|VALUE|699|<RECORD IDENTIFIER>
1141|KEY|19|VALUE|290|<RECORD IDENTIFIER>
1142|KEY|91|VALUE|258|<RECORD IDENTIFIER>
1143|KEY|146|VALUE|513|<RECORD IDENTIFIER>
1144|KEY|125|VALUE|480|<RECORD IDENTIFIER>
1145|KEY|172|VALUE|349|<RECORD IDENTIFIER>
1146|KEY|196|VALUE|584|<RECORD IDENTIFIER>
1147|KEY|96|VALUE|326|<RECORD IDENTIFIER>
1148|KEY|277|VALUE|701|<RECORD IDENTIFIER>
1149|KEY|302|VALUE|364|<RECORD IDENTIFIER>
1150|KEY|321|VALUE|333|<RECORD IDENTIFIER>
1151|KEY|334|VALUE|779|<RECORD IDENTIFIER>
1159|FIELDNAME|414|CONST||EndDate
1160|DATE|414|VALUE|1488|END_DATE
1161|KEY|414|VALUE|1488|<RECORD IDENTIFIER>
1165|DATEFIELD2|415|CONST||EndDate
1166|DATEFIELD1|415|CONST||BeginDate
1167|KEY|415|VALUE|1488|<RECORD IDENTIFIER>
1168|FIELDNAME|413|CONST||BeginDate
1169|DATE|413|VALUE|1488|BEGIN_DATE
1170|KEY|413|VALUE|1488|<RECORD IDENTIFIER>
1174|FIELDNAME|431|CONST||MeanReferenceValue
1175|KEY|431|VALUE|1147|<RECORD IDENTIFIER>
1176|VALUE|431|VALUE|1147|MEAN_REF_VALUE
1177|FIELDNAME|432|CONST||MeanMeasuredValue
1178|KEY|432|VALUE|1147|<RECORD IDENTIFIER>
1180|FIELDNAME|433|CONST||PercentError
1181|KEY|433|VALUE|1147|<RECORD IDENTIFIER>
1182|VALUE|433|VALUE|1147|PERCENT_ERROR
1183|FIELDNAME|434|CONST||GasLevelCode
1184|KEY|434|CONST||this record
1192|KEY|437|VALUE|1148|<RECORD IDENTIFIER>
1203|KEY|34|VALUE|290|<RECORD IDENTIFIER>
1205|FIELDNAME|440|CONST||MeasuredValue
1206|KEY|440|VALUE|1148|<RECORD IDENTIFIER>
1207|FIELDNAME|441|CONST||ReferenceValue
1208|KEY|441|VALUE|1148|<RECORD IDENTIFIER>
1209|VALUE|441|VALUE|1148|REF_VALUE
1210|SYSTEM|34|VALUE|853|
1219|PERCENT|454|VALUE|1190|
1224|KEY|40|VALUE|290|<RECORD IDENTIFIER>
1225|LOCATION|464|VALUE|290|
1228|KEY|467|VALUE|1147|<RECORD IDENTIFIER>
1239|SYS TYPE|478|VALUE|1269|SYS_TYPE_CD
1243|KEY|484|VALUE|1293|<RECORD IDENTIFIER>
1246|KEY|488|VALUE|1304|<RECORD IDENTIFIER>
1251|KEY|23|VALUE|290|<RECORD IDENTIFIER>
1252|KEY|117|VALUE|290|<RECORD IDENTIFIER>
1255|KEY|501|VALUE|1293|<RECORD IDENTIFIER>
1256|KEY|502|VALUE|1293|<RECORD IDENTIFIER>
1259|KEY|504|VALUE|1293|<RECORD IDENTIFIER>
1260|KEY|507|VALUE|1293|<RECORD IDENTIFIER>
1263|KEY|510|VALUE|1304|<RECORD IDENTIFIER>
1266|KEY|512|VALUE|1293|<RECORD IDENTIFIER>
1267|KEY|513|VALUE|1293|<RECORD IDENTIFIER>
1269|KEY|515|VALUE|1304|<RECORD IDENTIFIER>
1273|KEY|518|VALUE|1806|<RECORD IDENTIFIER>
1274|KEY|519|VALUE|1806|<RECORD IDENTIFIER>
1275|KEY|520|VALUE|1806|<RECORD IDENTIFIER>
1276|KEY|521|VALUE|1806|<RECORD IDENTIFIER>
1279|LEVEL|522|VALUE|1806|OP_LEVEL_CD
1280|NUMBER|522|VALUE|1806|RUN_NUM
1282|KEY|522|VALUE|1806|<RECORD IDENTIFIER>
1283|KEY|523|VALUE|1806|<RECORD IDENTIFIER>
1287|KEY|525|VALUE|1846|<RECORD IDENTIFIER>
1288|FIELDNAME|526|CONST||AverageVelocityWithWallEffects
1289|KEY|526|VALUE|1846|<RECORD IDENTIFIER>
1290|KEY|527|VALUE|1846|<RECORD IDENTIFIER>
1292|KEY|529|VALUE|1846|<RECORD IDENTIFIER>
1295|KEY|530|VALUE|1846|<RECORD IDENTIFIER>
1297|KEY|534|VALUE|290|<RECORD IDENTIFIER>
1298|SYSTEM|534|CONST||FLOW
1300|DATE|535|VALUE|1011|Current Date
1301|HOUR|535|VALUE|1012|Current Hour
1332|FIELDNAME|562|CONST||GrossUnitLoad
1333|KEY|562|VALUE|1304|<RECORD IDENTIFIER>
1334|VALUE|562|VALUE|1304|GROSS_UNIT_LOAD
1335|FIELDNAME|563|CONST||RunNumber
1336|KEY|563|VALUE|1304|<RECORD IDENTIFIER>
1337|VALUE|563|VALUE|1304|OP_LEVEL_CD
1338|MINVALUE|563|CONST||1
1339|MAXVALUE|563|CONST||99
1340|FIELDNAME|565|CONST||CEMValue
1341|KEY|565|VALUE|1304|<RECORD IDENTIFIER>
1342|VALUE|565|VALUE|1304|CEM_VALUE
1343|FIELDNAME|566|CONST||RATAReferenceValue
1344|KEY|566|VALUE|1304|<RECORD IDENTIFIER>
1345|VALUE|566|VALUE|1304|RATA_REF_VALUE
1346|FIELDNAME|567|CONST||RunStatusCode
1347|KEY|567|VALUE|1304|<RECORD IDENTIFIER>
1348|VALUE|567|VALUE|1304|RUN_STATUS_CD
1372|KEY|571|VALUE|1304|<RECORD IDENTIFIER>
1403|FIELDNAME|582|CONST||MeanCEMValue
1404|KEY|582|VALUE|1293|<RECORD IDENTIFIER>
1405|VALUE|582|VALUE|1293|MEAN_CEM_VALUE
